trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
10111114,Rabbit and Abrams Creeks Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60777, 'lng': -83.93649}",5.9314,24461.968,1219.8096,3,loop,1,4,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61105, 'lng': -83.42533}",5.8673,61637.722,2461.8696,7,point to point,2,5,6,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i
10235663,Meigs Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65192, 'lng': -83.58124}",5.8096,14805.928,450.7992,3,out and back,2,4,18,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10235661,Bote Mountain Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62813, 'lng': -83.72532}",5.7249,21404.222,1050.9504,5,out and back,2,4,22,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61071, 'lng': -83.42556}",5.6921,48923.936,1736.7504,7,point to point,2,5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i
10293410,Cades Cove Loop Hike,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60674, 'lng': -83.79496}",5.6746,16576.202,822.96,3,loop,2,4,11,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10253852,Tremont Logging History Auto Tour,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64103, 'lng': -83.69049}",5.6601,9816.974,169.7736,1,out and back,2,4,7,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['fishing', 'hiking', 'mountain-biking', 'road-biking', 'scenic-driving', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i
10270198,Abrams Falls Via Abrams Creek Campground,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.61058, 'lng': -83.93256}",5.6052,15610.598,435.864,3,out and back,2,4.5,15,"['dogs-no', 'forest', 'waterfall']","['camping', 'hiking', 'trail-running']",i
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75576, 'lng': -83.20782}",5.4625,45866.19,2473.7568,5,loop,2,4.5,9,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i
10235153,Ace Gap Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64565, 'lng': -83.80544}",5.378,16415.268,538.8864,3,out and back,,4,18,"['dogs-no', 'forest', 'views']",['hiking'],i
10002998,Cove Mountain Laurel Falls Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68795, 'lng': -83.53817}",5.316,25266.638,906.78,3,loop,2,3.5,13,"['dogs-no', 'forest', 'partially-paved', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10111793,Mount Cammerer via Groundhog Ridge Manway,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.78288, 'lng': -83.17382}",5.3092,24944.77,1934.8704,5,out and back,1,4,6,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'camping', 'hiking']",i
10111113,Abrams Creek and Cooper Road Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60931, 'lng': -83.93526}",5.3009,18024.608,728.7768,3,loop,2,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10318533,Look Rock Tower,Great Smoky Mountains National Park,Maryville,Tennessee,United States,"{'lat': 35.63748, 'lng': -83.93763}",5.1332,965.604,14.9352,1,out and back,2,4.5,8,"['kids', 'views']","['nature-trips', 'walking']",i
10111112,Abrams Creek Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60628, 'lng': -83.77778}",5.1292,14966.862,113.9952,3,loop,2,4,4,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10111498,Gabes Mountain Trail to Greenbrier Creek,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75762, 'lng': -83.20969}",5.1232,13518.456,503.8344,3,out and back,1,4,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10111685,Laurel Creek Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62834, 'lng': -83.72625}",5.1085,16254.334,719.9376,3,loop,2,4,8,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10037739,Maddron Bald,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.76937, 'lng': -83.26669}",5.0638,22208.892,1078.992,5,out and back,2,4,13,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10235579,Snake Den Ridge Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75377, 'lng': -83.20691}",5.0076,17059.004,1063.752,5,out and back,2,4,16,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",i
10030321,Bradley Fork Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.56287, 'lng': -83.31063}",4.8168,13357.522,260.9088,1,out and back,2,4,18,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.6179, 'lng': -83.66969}",4.7843,23013.562,860.7552,3,loop,2,4.5,14,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10005838,Russell Field Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.6057, 'lng': -83.77778}",4.7673,18507.41,791.8704,3,loop,1,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10038790,Appalachian Trail and Chestnut Branch Trail Loop,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.7705, 'lng': -83.11108}",4.6715,8529.502,416.9664,3,loop,2,4,11,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10434946,Cataract Falls ADA Route,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68574, 'lng': -83.53732}",4.6261,1126.538,7.9248,1,out and back,2,4,13,"['ada', 'kids', 'partially-paved', 'strollers', 'views']","['hiking', 'nature-trips', 'walking']",i
10405760,Walker Sisters Home via Little Greenbrier Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69408, 'lng': -83.64598}",4.5745,7885.766,235.9152,1,out and back,1,4.5,12,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i
10040718,Pine Mountain Loop Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60784, 'lng': -83.9362}",4.2868,12874.72,429.768,3,loop,1,3.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59137, 'lng': -83.85285}",4.2724,20760.486,642.8232,3,loop,2,4,9,"['dogs-no', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
10266258,Abrams Falls Via Cooper Road and Little Bottoms Trails,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.61055, 'lng': -83.93256}",4.2384,15932.466,436.7784,3,out and back,1,4.5,9,"['dogs-no', 'waterfall']","['birding', 'camping', 'fishing', 'hiking', 'fly-fishing']",i
10245187,Pine Oak Nature Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60039, 'lng': -83.77414}",4.1623,1287.472,61.8744,1,loop,2,3.5,11,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10396656,Little Mountain via Little Greenbrier Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69412, 'lng': -83.646}",4.16,6276.426,195.9864,3,out and back,1,4.5,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],i
10340048,Chestnut Top Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.66048, 'lng': -83.70866}",4.1033,13679.39,507.7968,5,out and back,1,4,14,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i
10410103,John Oliver Cabin Access,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60664, 'lng': -83.79467}",4.0602,804.67,11.8872,1,loop,,4.5,16,"['forest', 'historic-site']","['hiking', 'walking']",i
10339384,Lumber Ridge to Middle Prong Loop,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64143, 'lng': -83.68957}",4.0378,32186.8,1166.7744,3,loop,1,4,7,"['forest', 'views', 'waterfall']","['backpacking', 'camping']",i
10253863,Lynn Camp Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61744, 'lng': -83.66945}",3.9229,29611.856,1155.8016,3,out and back,1,4,7,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['camping', 'hiking', 'horseback-riding']",i
10028060,Cooper Road and Rabbit Creek Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59124, 'lng': -83.85210000000001}",3.8995,25105.704,901.9032,5,loop,2,3.5,9,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking']",i
10235670,Crib Gap Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60484, 'lng': -83.77035}",3.8034,6276.426,225.8568,3,out and back,2,3.5,12,"['ada', 'dogs-no', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i
10391724,Rich Mountain to Indian Grave Gap,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64465, 'lng': -83.80521}",3.7673,6759.228,465.7344,3,point to point,1,4,15,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",i
10111520,Gold Mine & Cane Creek Trails,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.64565, 'lng': -83.90975}",3.766,11587.248,299.9232,3,out and back,,3,13,"['dogs-no', 'forest', 'lake', 'wildlife']","['camping', 'hiking', 'trail-running', 'walking', 'horseback-riding']",i
10362040,Newfound Gap to Grassy Patch,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61114, 'lng': -83.42486}",3.748,22047.958,815.9496,5,point to point,2,5,8,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i
10343693,Rabbit Creek Trail to Abrams Falls Trail Loop,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59133, 'lng': -83.85286}",3.5946,17863.674,555.9552,5,loop,2,4.5,6,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i
10297639,Mount Crammerer to Mount Sterling Rd,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75274, 'lng': -83.20308}",3.4612,15610.598,461.772,3,point to point,2,5,3,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i
10302968,Crib Gap-Turkeypen Ridge-Schoolhouse Gap,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60407, 'lng': -83.76865}",3.4342,9656.04,260.9088,3,point to point,1,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running']",i
10249047,Cove Mountain Trail to Little Brier Gap,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68823, 'lng': -83.5381}",3.3824,21404.222,894.8928,3,point to point,2,3.5,3,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10425261,Roundtop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69245, 'lng': -83.64608}",3.3694,23657.298,905.8656,3,out and back,2,4.5,11,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10427717,Balsam Mountain Loop,Great Smoky Mountains National Park,Hartford,Tennessee,United States,"{'lat': 35.70024, 'lng': -83.09743}",3.3184,40394.434,1851.9648,5,loop,,4.5,7,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips', 'trail-running', 'walking']",i
10397577,Quilliam Cave via Courthouse Rock Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65192, 'lng': -83.51326}",3.2703,4345.218,353.8728,3,out and back,1,4.5,7,"['cave', 'dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']",['hiking'],i
10338529,Wet Bottom Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59784, 'lng': -83.84342}",3.224,2735.878,25.908,3,out and back,1,3.5,3,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i
10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.62733, 'lng': -83.72649}",3.1884,14805.928,359.9688,3,loop,2,3.5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",i
10111163,Doe Knob to Spence Field via Appalachian Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.5625, 'lng': -83.84611}",3.1749,50211.408,2283.8664,3,out and back,1,4,2,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10321830,Low Gap and Gabes Mountain Trail Loop,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75198, 'lng': -83.20504}",3.0831,32347.734,1493.8248,5,loop,2,4,6,"['forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips']",i
10483779,Sutton Ridge Overlook Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75322, 'lng': -83.20661}",3.0479,4828.02,95.7072,3,out and back,,4.5,9,"['views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'trail-running']",i
10294869,Cades Cove to Ledbetter Ridge,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60413, 'lng': -83.76884}",2.9414,7885.766,326.7456,3,out and back,2,4.5,2,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10361662,Abrams Creek to Cades Cove Loop,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.60787, 'lng': -83.93623}",2.843,25105.704,846.7344,3,loop,3,4.5,4,"['dogs-no', 'forest', 'waterfall', 'wildlife']","['backpacking', 'hiking']",i
10363878,Tricorner Knob and Mount Guyot via Snake Den Ridge Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75324, 'lng': -83.20788}",2.8309,31864.932,1571.8536,5,out and back,2,5,4,"['forest', 'river', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10259232,Lynn Camp Prong and Appalachian Trail Loop,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61869, 'lng': -83.67008}",2.681,32669.602,1119.8352,5,loop,1,0,0,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60495, 'lng': -83.77005}",2.6335,23496.364,1108.8624,5,loop,2,4.5,4,"['forest', 'river', 'views', 'wildlife']",['hiking'],i
10346542,Newfound Gap Overlook to Campsite 49 via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61101, 'lng': -83.42492}",2.5765,28968.12,1538.9352,3,out and back,3,5,2,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
10353016,Newfound Gap Loop via Goshen Prong to Sugarland Mountain,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61123, 'lng': -83.42527}",2.5037,46509.926,2023.872,5,loop,,5,2,"['forest', 'wildlife']","['backpacking', 'hiking']",i
10235598,Beard Cane Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.64563, 'lng': -83.80542}",2.4985,29772.79,865.9368,5,out and back,2,3.5,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10297048,Appalachian Trail: Mount Cammerer to Clingmans Dome,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.77038, 'lng': -83.11131}",2.4346,56648.768,3081.8328,5,point to point,1,5,1,"['forest', 'historic-site', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10265023,Snake Den Ridge Trail to Low Den Gap Trail Loop,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.7559, 'lng': -83.2076}",2.4052,42003.774,2182.9776,5,loop,,0,0,"['dogs-no', 'forest', 'views']","['backpacking', 'camping']",i
10304636,Tremont Thunderhead Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61756, 'lng': -83.66961}",2.4026,22852.628,1147.8768,5,out and back,1,3.5,4,"['dogs-no', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10317681,Cat Stairs,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.70277, 'lng': -83.35788}",2.3422,11265.38,873.8616,3,loop,2,4,2,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10297763,Mount Guyot via Maddron Bald,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.76926, 'lng': -83.26684}",2.3017,36210.15,1580.9976,5,out and back,1,5,1,"['forest', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",i
10389245,Peregrine Peak and Rainbow Falls via Alum Cave Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.62955, 'lng': -83.45154}",2.2862,27519.714,1455.7248,5,out and back,2,4,1,"['forest', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips']",i
10406148,Laurel Falls via Little Greenbrier Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69409, 'lng': -83.64606}",2.2726,20116.75,946.7088,5,out and back,1,4,4,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']",['hiking'],i
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop",Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67578, 'lng': -83.48589}",2.2213,26554.11,1279.8552,5,loop,2,4,2,"['forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60569, 'lng': -83.77627}",2.1976,32025.866,1189.9392,5,point to point,1,4.5,3,"['forest', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10017119,Hannah Mountain Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.54287, 'lng': -83.8945}",2.1837,29129.054,886.968,3,out and back,1,3,4,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10419908,Elkmont to Fontana Lake,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65366, 'lng': -83.58021}",2.1692,65178.27,2167.7376,5,point to point,1,5,2,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
10307201,Anthony Creek and Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60296, 'lng': -83.76684}",1.8614,30416.526,1458.7728,5,point to point,2,5,1,"['forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i
10411473,Mount Collins via Little River Trail and Sugarland Mountain Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65366, 'lng': -83.58021}",1.7446,39267.896,1383.792,5,out and back,2,4,1,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'hiking']",i
10478750,Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65245, 'lng': -83.58135}",1.6799,9816.974,365.76,3,out and back,,5,1,"['forest', 'river', 'views', 'waterfall']","['hiking', 'trail-running', 'walking']",i
10483088,Mt. Cammerer Backpacking Loop,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75632, 'lng': -83.20835}",1.4767,52625.418,2133.9048,5,loop,1,4,1,"['dogs-no', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",i
10485694,Turkeypen Ridge Trail to White Oak Sinks,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60674, 'lng': -83.74514}",1.4389,15127.796,373.9896,3,loop,,5,2,"['forest', 'views', 'wildlife']","['birding', 'hiking']",i
10365517,Gold Mine Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,"{'lat': 35.64568, 'lng': -83.90975}",1.4008,3218.68,123.7488,1,out and back,1,3,2,"['dogs-no', 'kids', 'wild-flowers']","['hiking', 'nature-trips', 'walking']",i
10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60412, 'lng': -83.7688}",1.375,21404.222,884.8344,3,loop,,4,1,"['forest', 'river', 'views']","['backpacking', 'hiking']",i
10245723,Crooked Arm Scott Mountain Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60654, 'lng': -83.77723}",1.354,18990.212,1011.936,5,out and back,2,2.5,4,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10028187,Guadalupe Peak Texas Highpoint Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,"{'lat': 31.89666, 'lng': -104.82815}",31.1233,13035.654,873.8616,5,out and back,3,5,733,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10004933,Lost Mine Trail,Big Bend National Park,Big Bend National Park,Texas,United States,"{'lat': 29.2744, 'lng': -103.28635}",28.6477,6759.228,334.9752,3,out and back,3,5,395,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10011441,South Rim Trail - Boot Springs Trail,Big Bend National Park,Big Bend National Park,Texas,United States,"{'lat': 29.26998, 'lng': -103.30112}",23.8607,17702.74,709.8792,5,loop,2,5,247,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i
10009732,The Window Trail,Big Bend National Park,Terlingua,Texas,United States,"{'lat': 29.27021, 'lng': -103.30106}",22.8387,8368.568,288.9504,3,out and back,2,4.5,314,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10007106,Emory Peak Trail,Big Bend National Park,Terlingua,Texas,United States,"{'lat': 29.27022, 'lng': -103.301}",21.7947,13679.39,731.8248,5,out and back,2,5,241,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",i
10015561,Santa Elena Canyon Trail,Big Bend National Park,Terlingua,Texas,United States,"{'lat': 29.16735, 'lng': -103.6105}",21.6142,2414.01,185.928,1,out and back,3,4.5,289,"['rails-trails', 'beach', 'dogs-no', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'rails-trails']",i
10033727,Devil's Hall Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,"{'lat': 31.89668, 'lng': -104.82815}",17.7522,5793.624,175.8696,3,out and back,2,4.5,233,"['dogs-no', 'views']","['camping', 'hiking', 'rock-climbing']",i
10014200,Balanced Rock Trail,Big Bend National Park,Big Bend National Park,Texas,United States,"{'lat': 29.41042, 'lng': -103.20765}",17.2586,3057.746,70.7136,1,out and back,3,4.5,180,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],i
