second,model,score
1458,model_1,0.22838297482114278
1458,model_2,0.8832338180672368
1458,model_3,0.9189605918806049
1458,model_4,0.766718408539891
1458,model_5,0.20027749196160588
1459,model_1,0.22222787118982518
1459,model_2,0.8969200358446678
1459,model_3,0.9242477658065038
1459,model_4,0.7410028539225457
1459,model_5,0.2058092422084883
1460,model_1,0.2172004854585975
1460,model_2,0.8806372692249707
1460,model_3,0.9258907302981245
1460,model_4,0.7277587967878205
1460,model_5,0.1931350565515459
1461,model_1,0.21745934228412803
1461,model_2,0.8859026494342825
1461,model_3,0.9305393113335597
1461,model_4,0.7470863604359327
1461,model_5,0.18674710586201404
1462,model_1,0.21612767457962032
1462,model_2,0.9036308259982607
1462,model_3,0.933784747803584
1462,model_4,0.7279773761332033
1462,model_5,0.16596979107707743
1463,model_1,0.2181868091365322
1463,model_2,0.9062305701244614
1463,model_3,0.9368796962499621
1463,model_4,0.7034732136456294
1463,model_5,0.20885166185908025
1464,model_1,0.21475536830257622
1464,model_2,0.9145981347560874
1464,model_3,0.9434718330996114
1464,model_4,0.7345039280969647
1464,model_5,0.18850686457008128
1465,model_1,0.2154673584224656
1465,model_2,0.9025387824699275
1465,model_3,0.9438863984961066
1465,model_4,0.7262785624526439
1465,model_5,0.16483580903150147
1466,model_1,0.21932173813693223
1466,model_2,0.9169388341344885
1466,model_3,0.9359170330036435
1466,model_4,0.7202179408492518
1466,model_5,0.129912642762065
1467,model_1,0.21301747180055824
1467,model_2,0.8990754934959105
1467,model_3,0.9321861042222012
1467,model_4,0.6845929387351496
1467,model_5,0.12392407485749578
1468,model_1,0.22292646252084522
1468,model_2,0.9101858197432003
1468,model_3,0.9334242545254532
1468,model_4,0.6658275582827625
1468,model_5,0.16392899744678294
1469,model_1,0.22483888244256375
1469,model_2,0.9207307844329617
1469,model_3,0.9377420483948666
1469,model_4,0.6405710153980179
1469,model_5,0.14264297541230922
1470,model_1,0.22463916518725452
1470,model_2,0.9169215956050895
1470,model_3,0.9337119740713391
1470,model_4,0.5987309122551231
1470,model_5,0.17468753815628593
1471,model_1,0.22948447759263216
1471,model_2,0.9248016008827827
1471,model_3,0.9365920808352534
1471,model_4,0.549795506778173
1471,model_5,0.2002704863902182
1472,model_1,0.2196229273919016
1472,model_2,0.9076957600098096
1472,model_3,0.9352236958825965
1472,model_4,0.49476069816388174
1472,model_5,0.2423287770245225
1473,model_1,0.22632330953143534
1473,model_2,0.913120739636942
1473,model_3,0.9253693165630106
1473,model_4,0.5285221343208103
1473,model_5,0.24844597843475646
1474,model_1,0.22562321325764056
1474,model_2,0.9000511735677711
1474,model_3,0.9229131821589548
1474,model_4,0.5558000670978798
1474,model_5,0.27903254195116467
1475,model_1,0.23024881876539435
1475,model_2,0.8863921218737951
1475,model_3,0.9194651134358722
1475,model_4,0.5607622168352826
1475,model_5,0.320348257245496
1476,model_1,0.22499078783206639
1476,model_2,0.8909990242496124
1476,model_3,0.9199935741769153
1476,model_4,0.6190235912613569
1476,model_5,0.32487501238938427
1477,model_1,0.22725190180353816
1477,model_2,0.9015736714377991
1477,model_3,0.9193410989316183
1477,model_4,0.5544811172503976
1477,model_5,0.37327780395280574
1478,model_1,0.22369251315947616
1478,model_2,0.8904170942213377
1478,model_3,0.9171032688347626
1478,model_4,0.5131455595977602
1478,model_5,0.3837482493603602
1479,model_1,0.22116528318263584
1479,model_2,0.8789446579199276
1479,model_3,0.912971698585898
1479,model_4,0.47133482740726296
1479,model_5,0.4176504377741367
1480,model_1,0.22812584728933866
1480,model_2,0.8758328951243303
1480,model_3,0.9155367461591962
1480,model_4,0.435015003555454
1480,model_5,0.36951424318831416
1481,model_1,0.22897080398630346
1481,model_2,0.8572497539315365
1481,model_3,0.9147892005275938
1481,model_4,0.36690782999619814
1481,model_5,0.36737587421666834
1482,model_1,0.224791616522707
1482,model_2,0.8487078654114149
1482,model_3,0.9201194488722835
1482,model_4,0.3356632675509897
1482,model_5,0.3723060791147873
1483,model_1,0.21622278652153903
1483,model_2,0.8424565044790497
1483,model_3,0.9126384428143505
1483,model_4,0.2792481884593141
1483,model_5,0.4101404028944671
1484,model_1,0.22260177072137588
1484,model_2,0.8315909870620808
1484,model_3,0.9178421114431697
1484,model_4,0.27266978313215046
1484,model_5,0.4252141823060811
1485,model_1,0.23101222782395775
1485,model_2,0.8475187002029261
1485,model_3,0.920468474775553
1485,model_4,0.32688697492703767
1485,model_5,0.39319928456097847
1486,model_1,0.22639580197166648
1486,model_2,0.83384004282765
1486,model_3,0.9150907435407865
1486,model_4,0.3604455491155383
1486,model_5,0.3795475078746677
1487,model_1,0.2345355574879795
1487,model_2,0.8366188934817901
1487,model_3,0.9220909120980653
1487,model_4,0.3588385812845078
1487,model_5,0.4253582126926631
1488,model_1,0.24384251486044373
1488,model_2,0.8282237854786207
1488,model_3,0.9223818281991409
1488,model_4,0.4285267020342869
1488,model_5,0.4221795303281397
1489,model_1,0.2490865889843553
1489,model_2,0.8412043782602986
1489,model_3,0.9246514736115935
1489,model_4,0.47605564663186645
1489,model_5,0.43054434631485494
1490,model_1,0.2448338400898501
1490,model_2,0.8378338966611764
1490,model_3,0.9185640697041529
1490,model_4,0.42546981236431725
1490,model_5,0.4256246581440792
1491,model_1,0.2533054864127189
1491,model_2,0.8486997810192397
1491,model_3,0.9165991565398874
1491,model_4,0.41215795240364944
1491,model_5,0.4753939216723666
1492,model_1,0.2533365105697885
1492,model_2,0.8552372827287754
1492,model_3,0.9243434736412021
1492,model_4,0.39938861039467133
1492,model_5,0.458860181295313
1493,model_1,0.2559224129747599
1493,model_2,0.8712103751208624
1493,model_3,0.9293928325641903
1493,model_4,0.3529862128477541
1493,model_5,0.4301731195766479
1494,model_1,0.2535925313923508
1494,model_2,0.8909135855827471
1494,model_3,0.9251617541769521
1494,model_4,0.3468152054725212
1494,model_5,0.42646578487474474
1495,model_1,0.24635157817974684
1495,model_2,0.8926618368830522
1495,model_3,0.9292253187065946
1495,model_4,0.32160487363114926
1495,model_5,0.4256115545751527
1496,model_1,0.2463884191121906
1496,model_2,0.8922800514474502
1496,model_3,0.9325026177149268
1496,model_4,0.3107901972671968
1496,model_5,0.45918139941059055
1497,model_1,0.2482134028850123
1497,model_2,0.894271418992429
1497,model_3,0.9388151854928585
1497,model_4,0.24883512164931718
1497,model_5,0.43941577216610317
1498,model_1,0.24209014772903173
1498,model_2,0.8775361632648846
1498,model_3,0.9377509304927664
1498,model_4,0.25874813560396404
1498,model_5,0.42762413276359446
1499,model_1,0.2366234340239316
1499,model_2,0.8579994022008022
1499,model_3,0.9399158887099476
1499,model_4,0.2919144623680037
1499,model_5,0.47424807413481185
1500,model_1,0.2429006143612787
1500,model_2,0.8381130005978038
1500,model_3,0.9394624296668918
1500,model_4,0.24844363619573384
1500,model_5,0.5068047696258874
1501,model_1,0.25006362440064545
1501,model_2,0.8503649941738685
1501,model_3,0.93768998943269255
1501,model_4,0.22452734841965108
1501,model_5,0.5173060508212076
1502,model_1,0.25828188571613275
1502,model_2,0.8368666358105828
1502,model_3,0.9299934244994075
1502,model_4,0.2056687977304679
1502,model_5,0.4914310629013927
1503,model_1,0.26282921679783605
1503,model_2,0.8348144822381427
1503,model_3,0.9362968878680841
1503,model_4,0.24868910461198507
1503,model_5,0.5353427887661384
1504,model_1,0.2556232284381985
1504,model_2,0.8231745318323364
1504,model_3,0.9456069563282654
1504,model_4,0.23957546639721808
1504,model_5,0.5526354560861365
1505,model_1,0.24851429862901564
1505,model_2,0.834189780568703
1505,model_3,0.9420862277084961
1505,model_4,0.2722947254264724
1505,model_5,0.5661731716245414
1506,model_1,0.24138942569028582
1506,model_2,0.8352599494066079
1506,model_3,0.9395791884372011
1506,model_4,0.2526443606521931
1506,model_5,0.5961269021499903
1507,model_1,0.24011632584035392
1507,model_2,0.8231769203394641
1507,model_3,0.938439998398535
1507,model_4,0.2501810148730871
1507,model_5,0.6165959794074298
1508,model_1,0.23837427361402655
1508,model_2,0.8291583048924793
1508,model_3,0.9345491821272299
1508,model_4,0.2615311100427058
1508,model_5,0.642788950377144
1509,model_1,0.23735831789672368
1509,model_2,0.8384698046185066
1509,model_3,0.9397847507381812
1509,model_4,0.2014186881994825
1509,model_5,0.6068845587084071
1510,model_1,0.23729436136782162
1510,model_2,0.8519082157406946
1510,model_3,0.9331507684476674
1510,model_4,0.13689957018010282
1510,model_5,0.6538328000344337
1511,model_1,0.23014305736403903
1511,model_2,0.8563729435019185
1511,model_3,0.9327620137343183
1511,model_4,0.19041748044546658
1511,model_5,0.629098945693113
1512,model_1,0.22312529222108415
1512,model_2,0.8613824134226878
1512,model_3,0.9360430685756728
1512,model_4,0.2087027603760358
1512,model_5,0.6221560356440023
1513,model_1,0.22631185246631494
1513,model_2,0.8720694770570835
1513,model_3,0.9438802991248667
1513,model_4,0.2573114200215783
1513,model_5,0.6095699320547283
1514,model_1,0.2278337598545476
1514,model_2,0.8553779501747331
1514,model_3,0.942669515972957
1514,model_4,0.2125313630094748
1514,model_5,0.5979999403934926
1515,model_1,0.2274377502780407
1515,model_2,0.8381883435416957
1515,model_3,0.937987581975758
1515,model_4,0.20207641053479128
1515,model_5,0.6475037563359365
1516,model_1,0.2297100937413051
1516,model_2,0.8481203094962975
1516,model_3,0.9456528755603358
1516,model_4,0.14526515570934823
1516,model_5,0.6079293305287138
1517,model_1,0.22497064270079128
1517,model_2,0.8673259861208489
1517,model_3,0.9442527795117349
1517,model_4,0.16930290792137345
1517,model_5,0.6332961212610826
1518,model_1,0.2245848739752545
1518,model_2,0.8607084627635767
1518,model_3,0.9355548124574126
1518,model_4,0.15966605302877684
1518,model_5,0.6601861990522593
1519,model_1,0.21728007118683298
1519,model_2,0.845054264338686
1519,model_3,0.9399326632404701
1519,model_4,0.15902273698244204
1519,model_5,0.624570079264231
1520,model_1,0.20882053006906054
1520,model_2,0.8352071202639479
1520,model_3,0.9322994007589297
1520,model_4,0.09694817170966377
1520,model_5,0.5765896746423096
1521,model_1,0.20322739821393035
1521,model_2,0.8520427599828679
1521,model_3,0.9248547809896992
1521,model_4,0.029455656581557882
1521,model_5,0.6095125502441079
1522,model_1,0.20456475223880252
1522,model_2,0.8432201071828593
1522,model_3,0.9338462424604224
1522,model_4,0
1522,model_5,0.587861315230839
1523,model_1,0.2015938783902674
1523,model_2,0.8396475453674783
1523,model_3,0.9437650885898621
1523,model_4,0.003248223634436734
1523,model_5,0.5479016029275954
1524,model_1,0.209401497892104
1524,model_2,0.819909542426466
1524,model_3,0.950139610124752
1524,model_4,0.07045335754752159
1524,model_5,0.5890558086801321
1525,model_1,0.20270923514384767
1525,model_2,0.8162839976791283
1525,model_3,0.9558195417048411
1525,model_4,0.11717926665674895
1525,model_5,0.5560175814898685
1526,model_1,0.19525164146441956
1526,model_2,0.820490097180008
1526,model_3,0.9515831927303225
1526,model_4,0.16388273507822304
1526,model_5,0.5426348286913708
1527,model_1,0.20103599060326804
1527,model_2,0.8256306915450832
1527,model_3,0.9577704206947238
1527,model_4,0.13072786388918756
1527,model_5,0.5466666907537728
1528,model_1,0.197907028752379
1528,model_2,0.8254176425654431
1528,model_3,0.9528028011601419
1528,model_4,0.19955915428698062
1528,model_5,0.5877057880396023
1529,model_1,0.19496816671919065
1529,model_2,0.8211459220480164
1529,model_3,0.952858307240531
1529,model_4,0.16838561589829623
1529,model_5,0.6205571924801915
1530,model_1,0.19301039006095366
1530,model_2,0.8048336274083694
1530,model_3,0.961489476519637
1530,model_4,0.1948433407442644
1530,model_5,0.5781119751045479
1531,model_1,0.1983756111003457
1531,model_2,0.7877475086972108
1531,model_3,0.9677123803598808
1531,model_4,0.23833559672813862
1531,model_5,0.5350649486528708
1532,model_1,0.18838579109404222
1532,model_2,0.7844560863263895
1532,model_3,0.9693040574435147
1532,model_4,0.28018088398501273
1532,model_5,0.5260938924504442
1533,model_1,0.1941639954457058
1533,model_2,0.7707331971544763
1533,model_3,0.9716669380804526
1533,model_4,0.2683963351603597
1533,model_5,0.5154489705571903
1534,model_1,0.1926662588259204
1534,model_2,0.7629085378907612
1534,model_3,0.9766635122615845
1534,model_4,0.2792195496987551
1534,model_5,0.5391890223836524
1535,model_1,0.1830334272701292
1535,model_2,0.7751041569653889
1535,model_3,0.9693922468926759
1535,model_4,0.27441047393251206
1535,model_5,0.4918246990768237
1536,model_1,0.18931289163883763
1536,model_2,0.7948237678408614
1536,model_3,0.9733291471190751
1536,model_4,0.23607505447231228
1536,model_5,0.48976792064495367
1537,model_1,0.1947147376788779
1537,model_2,0.7772580217756322
1537,model_3,0.9698301755404101
1537,model_4,0.2712751626735553
1537,model_5,0.5237429613480342
1538,model_1,0.19911349181085813
1538,model_2,0.7925444979034355
1538,model_3,0.9656914272159339
1538,model_4,0.22276899039279666
1538,model_5,0.5684695954667403
1539,model_1,0.1987236337456851
1539,model_2,0.7779172378312788
1539,model_3,0.9591363799292596
1539,model_4,0.2847517871996388
1539,model_5,0.585934523725882
1540,model_1,0.20275631457567203
1540,model_2,0.768219625670462
1540,model_3,0.9561596268136056
1540,model_4,0.2827734501939267
1540,model_5,0.6039283546619115
1541,model_1,0.19586403045803297
1541,model_2,0.7650592511799178
1541,model_3,0.9603549357969315
1541,model_4,0.30462143279146403
1541,model_5,0.6315941100241614
1542,model_1,0.19414627026766526
1542,model_2,0.7460995651222757
1542,model_3,0.9535134597308935
1542,model_4,0.3020539861638099
1542,model_5,0.6268832341535014
1543,model_1,0.1967126396996899
1543,model_2,0.7578914923686526
1543,model_3,0.9630981075204911
1543,model_4,0.28685035050380975
1543,model_5,0.6302333164727313
1544,model_1,0.1951214894978328
1544,model_2,0.7379007759038351
1544,model_3,0.9650618130108344
1544,model_4,0.2616151179326698
1544,model_5,0.6008448849199337
1545,model_1,0.20411957744043308
1545,model_2,0.7517288339603684
1545,model_3,0.9600583590054886
1545,model_4,0.21594379956368354
1545,model_5,0.5671363169327376
1546,model_1,0.20918709232006208
1546,model_2,0.7485619396623215
1546,model_3,0.9513068649964409
1546,model_4,0.271999055640772
1546,model_5,0.5762178877368567
1547,model_1,0.21614778923336403
1547,model_2,0.75979134379886
1547,model_3,0.9457073688972744
1547,model_4,0.2516071457369253
1547,model_5,0.5457722123712299
1548,model_1,0.2250493376096709
1548,model_2,0.7729325574822715
1548,model_3,0.938632188937627
1548,model_4,0.3204276985907927
1548,model_5,0.5618763462174681
1549,model_1,0.22092576714698212
1549,model_2,0.7713348876126102
1549,model_3,0.9426697258325296
1549,model_4,0.3089694549934938
1549,model_5,0.5743755218805742
1550,model_1,0.21209345303475843
1550,model_2,0.7545078051649025
1550,model_3,0.9396329585695642
1550,model_4,0.3448694961611181
1550,model_5,0.5477327858563509
1551,model_1,0.2041953939804806
1551,model_2,0.7501865907758465
1551,model_3,0.9371636270685124
1551,model_4,0.363021831177175
1551,model_5,0.5912828460102897
1552,model_1,0.20488473038189098
1552,model_2,0.760213453238829
1552,model_3,0.9300382173759866
1552,model_4,0.41760023175273087
1552,model_5,0.5632841169368472
1553,model_1,0.20932254146318868
1553,model_2,0.7762170908041289
1553,model_3,0.9325310424808416
1553,model_4,0.4179570188140496
1553,model_5,0.5864567700074982
1554,model_1,0.21322467710822807
1554,model_2,0.7705791938118628
1554,model_3,0.9399294129898775
1554,model_4,0.39945303058717396
1554,model_5,0.5390149236191061
1555,model_1,0.22177801135461764
1555,model_2,0.7736439269874237
1555,model_3,0.9341076028998945
1555,model_4,0.4613622892508283
1555,model_5,0.5220639672828835
1556,model_1,0.22039517451543347
1556,model_2,0.7686181052122257
1556,model_3,0.9286372533859688
1556,model_4,0.4669883354520425
1556,model_5,0.5344900145428252
1557,model_1,0.21916037511546152
1557,model_2,0.7802520258910947
1557,model_3,0.92843830594793
1557,model_4,0.49837750563398
1557,model_5,0.5623490987345573
1558,model_1,0.21550828831735985
1558,model_2,0.7861111236643039
1558,model_3,0.9198066864302386
1558,model_4,0.5624605856882408
1558,model_5,0.5833054501563307
1559,model_1,0.22211764626670616
1559,model_2,0.7892679845262311
1559,model_3,0.9288754246663306
1559,model_4,0.5995470402855425
1559,model_5,0.5436282103648405
1560,model_1,0.22254494632128613
1560,model_2,0.7793016942776733
1560,model_3,0.9384864062909041
1560,model_4,0.6038180390838532
1560,model_5,0.5705258859554302
1561,model_1,0.2305903465207665
1561,model_2,0.7909729082509869
1561,model_3,0.9428543698415164
1561,model_4,0.6639809359563513
1561,model_5,0.6045009894762184
1562,model_1,0.23587363604456174
1562,model_2,0.781683759381994
1562,model_3,0.9492431567329918
1562,model_4,0.7020826137438415
1562,model_5,0.5981445455225181
1563,model_1,0.22708711985032992
1563,model_2,0.7914463944174343
1563,model_3,0.9405365590797742
1563,model_4,0.7120964730251579
1563,model_5,0.6004304607165973
1564,model_1,0.2355013569584115
1564,model_2,0.806711057275533
1564,model_3,0.9376339268963788
1564,model_4,0.7039522124920039
1564,model_5,0.6388316670665514
1565,model_1,0.23775206502526985
1565,model_2,0.7951190158352249
1565,model_3,0.9404882191773508
1565,model_4,0.6648446571966632
1565,model_5,0.6133887681411575
1566,model_1,0.23983060684520738
1566,model_2,0.7971144203562283
1566,model_3,0.9465534705482428
1566,model_4,0.64498351349961
1566,model_5,0.5674849855015051
1567,model_1,0.24870697174686926
1567,model_2,0.7896835847571485
1567,model_3,0.9560620038118218
1567,model_4,0.665662052067928
1567,model_5,0.544412401388399
1568,model_1,0.2504991806764154
1568,model_2,0.8052978448104107
1568,model_3,0.9465514498949056
1568,model_4,0.721667085411027
1568,model_5,0.5259095469024029
1569,model_1,0.24978595278691484
1569,model_2,0.794444564469158
1569,model_3,0.9383323062071581
1569,model_4,0.7695471080904825
1569,model_5,0.47953300133813137
1570,model_1,0.25810258184093965
1570,model_2,0.7885299851372831
1570,model_3,0.9482541537703951
1570,model_4,0.8086182605009525
1570,model_5,0.44154515676200357
1571,model_1,0.2652261061174793
1571,model_2,0.7911623053159558
1571,model_3,0.9418886347068479
1571,model_4,0.8124561115493998
1571,model_5,0.47047441841568766
1572,model_1,0.2577483174158258
1572,model_2,0.8089843076653771
1572,model_3,0.948262618319132
1572,model_4,0.7554586341185495
1572,model_5,0.4893099017441269
1573,model_1,0.261325764050707
1573,model_2,0.8079252614919089
1573,model_3,0.9546113890362908
1573,model_4,0.819223471833393
1573,model_5,0.5115777446888383
1574,model_1,0.26821110199671216
1574,model_2,0.7956311444379383
1574,model_3,0.9550253998488193
1574,model_4,0.7637466995744034
1574,model_5,0.47728231905493845
1575,model_1,0.2633337644021956
1575,model_2,0.8037923879921429
1575,model_3,0.9637144630169501
1575,model_4,0.7309544299729168
1575,model_5,0.46618649039883125
1576,model_1,0.2703210500488055
1576,model_2,0.8045000985357903
1576,model_3,0.961338822334074
1576,model_4,0.6820919654751196
1576,model_5,0.44695094572380145
1577,model_1,0.26110188592225286
1577,model_2,0.811900119353085
1577,model_3,0.9548893432971095
1577,model_4,0.6837368694227188
1577,model_5,0.4451563150389116
1578,model_1,0.255962639218196
1578,model_2,0.7934312795661382
1578,model_3,0.9587348083313559
1578,model_4,0.6586003305297344
1578,model_5,0.4806356553221118
1579,model_1,0.251134584569372
1579,model_2,0.7923706844914697
1579,model_3,0.9649528944399213
1579,model_4,0.6249430777551606
1579,model_5,0.4595584628870707
1580,model_1,0.25110099771525685
1580,model_2,0.7960182464215897
1580,model_3,0.9689138450333854
1580,model_4,0.6611322378134354
1580,model_5,0.43176554404199086
1581,model_1,0.25387314579449566
1581,model_2,0.8056242402363561
1581,model_3,0.9723546069534501
1581,model_4,0.6780283610615879
1581,model_5,0.4236617579124864
1582,model_1,0.24545270382892312
1582,model_2,0.8093564453627907
1582,model_3,0.970141434287653
1582,model_4,0.7296999056171626
1582,model_5,0.40945928634609985
1583,model_1,0.23999689210671904
1583,model_2,0.8076813597138964
1583,model_3,0.9781025597546256
1583,model_4,0.6889048507157713
1583,model_5,0.4412652846891429
1584,model_1,0.23042020364198806
1584,model_2,0.805710651688277
1584,model_3,0.9824234222434467
1584,model_4,0.752371940780431
1584,model_5,0.4464626646134998
1585,model_1,0.23485322535969289
1585,model_2,0.7921484469901764
1585,model_3,0.9907212768681353
1585,model_4,0.8196572530595585
1585,model_5,0.42429490229114847
1586,model_1,0.23582186074927422
1586,model_2,0.7749594367574894
1586,model_3,0.9978965212963526
1586,model_4,0.8039340555481612
1586,model_5,0.3788049347233023
1587,model_1,0.23116971641313258
1587,model_2,0.7708687659259879
1587,model_3,0.9949980505742138
1587,model_4,0.856479447837919
1587,model_5,0.3589174872031431
1588,model_1,0.22240533323492828
1588,model_2,0.754833725113421
1588,model_3,1
1588,model_4,0.9000426963577046
1588,model_5,0.40187234387267334
1589,model_1,0.22678999774623634
1589,model_2,0.7518151240143918
1589,model_3,1
1589,model_4,0.8576318645430728
1589,model_5,0.4110986391315232
1590,model_1,0.22266317125875476
1590,model_2,0.7701862926967434
1590,model_3,0.9982637989893556
1590,model_4,0.8421038286481052
1590,model_5,0.36256805169396056
1591,model_1,0.23191844657529118
1591,model_2,0.7613011066988102
1591,model_3,0.9885180438868701
1591,model_4,0.9029749260796234
1591,model_5,0.3394411909626792
1592,model_1,0.23518789416644695
1592,model_2,0.768460847437381
1592,model_3,0.9922324945731088
1592,model_4,0.9714033419452608
1592,model_5,0.30417115141171913
1593,model_1,0.24251074231695358
1593,model_2,0.773058708244934
1593,model_3,0.9925321590993553
1593,model_4,0.9714338122401387
1593,model_5,0.2653015172341834
1594,model_1,0.24231908286455991
1594,model_2,0.7698830672353498
1594,model_3,0.9837377463513985
1594,model_4,0.9690762534504757
1594,model_5,0.2563221509102727
1595,model_1,0.2324423322733489
1595,model_2,0.7675736434105775
1595,model_3,0.9747875120677054
1595,model_4,1
1595,model_5,0.2319160783896218
1596,model_1,0.23912710377015148
1596,model_2,0.7636714707594356
1596,model_3,0.9718307895818725
1596,model_4,1
1596,model_5,0.24506765219848556
1597,model_1,0.24614772410597627
1597,model_2,0.7721872232668093
1597,model_3,0.966218401142396
1597,model_4,1
1597,model_5,0.2569503176957364
1598,model_1,0.2413729164609683
1598,model_2,0.7573733139503739
1598,model_3,0.966142952828668
1598,model_4,0.9673647386441008
1598,model_5,0.28551726390141946
1599,model_1,0.24999221500474936
1599,model_2,0.7603185374662271
1599,model_3,0.9734629363426939
1599,model_4,0.9864408669946716
1599,model_5,0.25963618797250043
1600,model_1,0.24049474938772594
1600,model_2,0.7515915570128701
1600,model_3,0.9683384092571214
1600,model_4,0.9729218409536408
1600,model_5,0.2742893695132802
1601,model_1,0.23995402893982803
1601,model_2,0.762887613978236
1601,model_3,0.9655592202395201
1601,model_4,0.9773980847373606
1601,model_5,0.32088836983311875
1602,model_1,0.24404262681025987
1602,model_2,0.7808248468954108
1602,model_3,0.9669365582894535
1602,model_4,1
1602,model_5,0.31250582262873605
1603,model_1,0.24093250043224518
1603,model_2,0.7781556462123982
1603,model_3,0.9576470912992955
1603,model_4,1
1603,model_5,0.3142355881398539
1604,model_1,0.2479558367421848
1604,model_2,0.7904919333476566
1604,model_3,0.9617966627469287
1604,model_4,0.9470037708664313
1604,model_5,0.34473361466079905
1605,model_1,0.24304395031649595
1605,model_2,0.7959323009476058
1605,model_3,0.9652003330970184
1605,model_4,0.9671065962687134
1605,model_5,0.3291894661262627
1606,model_1,0.2520953826047478
1606,model_2,0.7958783447183662
1606,model_3,0.9666064608795569
1606,model_4,0.9986532293492928
1606,model_5,0.286830695951357
1607,model_1,0.25188656973186857
1607,model_2,0.7979752167500549
1607,model_3,0.9714491147128866
1607,model_4,1
1607,model_5,0.3214621370658274
1608,model_1,0.24474258042406266
1608,model_2,0.7805572793912136
1608,model_3,0.9783219299651683
1608,model_4,1
1608,model_5,0.35151932309381617
1609,model_1,0.24099785371217852
1609,model_2,0.7890030067134641
1609,model_3,0.9855909543624148
1609,model_4,0.9937396868411451
1609,model_5,0.36971374927088574
1610,model_1,0.23859279965981817
1610,model_2,0.7798784904088818
1610,model_3,0.9864803613768891
1610,model_4,1
1610,model_5,0.41608221901114983
1611,model_1,0.23915804868563986
1611,model_2,0.76822652677074
1611,model_3,0.9933580062305555
1611,model_4,1
1611,model_5,0.4166024231584738
1612,model_1,0.2460348555585367
1612,model_2,0.7824943077284835
1612,model_3,0.9855561554199085
1612,model_4,0.9608522398211062
1612,model_5,0.3915586343267928
1613,model_1,0.24831820736173518
1613,model_2,0.7812818429432802
1613,model_3,0.992960690734908
1613,model_4,0.9221855302806944
1613,model_5,0.40970012512989296
1614,model_1,0.24318102261051514
1614,model_2,0.7662557114195071
1614,model_3,0.9943643081001937
1614,model_4,0.8910658831428737
1614,model_5,0.4496667596511538
1615,model_1,0.25185724727809405
1615,model_2,0.7791850602813057
1615,model_3,0.9886934961890802
1615,model_4,0.8609824077226222
1615,model_5,0.4146317293401803
1616,model_1,0.24423874110914742
1616,model_2,0.7800076448172323
1616,model_3,0.9965212784148753
1616,model_4,0.8225701417587699
1616,model_5,0.384198248176835
1617,model_1,0.24523714788723713
1617,model_2,0.7646068618632845
1617,model_3,0.9948132187314331
1617,model_4,0.7948350748280064
1617,model_5,0.37828236208297267
1618,model_1,0.25177359527442583
1618,model_2,0.7821640321891747
1618,model_3,0.9898403359949589
1618,model_4,0.7967686723172666
1618,model_5,0.3349852458573873
1619,model_1,0.25100768965203296
1619,model_2,0.8002184473257504
1619,model_3,0.9976543674618006
1619,model_4,0.7604637361690403
1619,model_5,0.3196093220263715
1620,model_1,0.2599616281548513
1620,model_2,0.8126224450767032
1620,model_3,0.988337745773606
1620,model_4,0.6969127153512091
1620,model_5,0.34113578663673205
1621,model_1,0.2687771415710447
1621,model_2,0.8109943067375562
1621,model_3,0.9911615030979738
1621,model_4,0.6570629416173325
1621,model_5,0.29839859029743776
1622,model_1,0.2732108919741584
1622,model_2,0.8069032458774738
1622,model_3,0.9886952556250618
1622,model_4,0.7087740798108281
1622,model_5,0.2865433931350704
1623,model_1,0.2657486015558241
1623,model_2,0.7988328274991355
1623,model_3,0.9901886421255768
1623,model_4,0.6773651771387086
1623,model_5,0.2411101116100322
1624,model_1,0.2592088995547963
1624,model_2,0.7792109797988079
1624,model_3,0.9936700327508152
1624,model_4,0.6598392368480563
1624,model_5,0.2240243611158799
1625,model_1,0.25466167981736343
1625,model_2,0.7957435295172028
1625,model_3,0.9893475874466823
1625,model_4,0.6115465800464154
1625,model_5,0.23258233391679783
1626,model_1,0.25998795126564783
1626,model_2,0.7980955362413071
1626,model_3,0.9796771828830243
1626,model_4,0.6428771322872491
1626,model_5,0.229886803636327
1627,model_1,0.2512330044852568
1627,model_2,0.8064686611574136
1627,model_3,0.9843303892202676
1627,model_4,0.6566829385655002
1627,model_5,0.18909452077932615
1628,model_1,0.24493692224845276
1628,model_2,0.8213303043693296
1628,model_3,0.9921386302215979
1628,model_4,0.6139254627749325
1628,model_5,0.18245674911886411
1629,model_1,0.2394413671083747
1629,model_2,0.8083037698455147
1629,model_3,0.985244798087515
1629,model_4,0.5974961337214337
1629,model_5,0.15380473758559632
1630,model_1,0.23195786031428708
1630,model_2,0.8087573844194405
1630,model_3,0.9939183581667022
1630,model_4,0.5884398484183477
1630,model_5,0.18974034923594402
1631,model_1,0.22595793125219626
1631,model_2,0.8030924392212174
1631,model_3,0.9925965206185356
1631,model_4,0.5851552701415496
1631,model_5,0.15140755779575513
1632,model_1,0.22228719914332015
1632,model_2,0.7920039431564502
1632,model_3,1
1632,model_4,0.6192394225113096
1632,model_5,0.1650982431368898
1633,model_1,0.21893706338014438
1633,model_2,0.7807057618908576
1633,model_3,0.9991322490153834
1633,model_4,0.590301088630222
1633,model_5,0.14045812825206624
1634,model_1,0.22185089225880786
1634,model_2,0.7905534104816607
1634,model_3,0.9907546686986461
1634,model_4,0.6004797027632597
